category,method_id,config,sequence,start_mode,output_type,metric,value,denominator_or_valid_epochs,failure_flag,source,notes
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,valid_max_abs_deg,179.18178643194022,scored=467/valid=467/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,valid_p95_abs_deg,159.6100558774942,scored=467/valid=467/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,valid_circular_bias_deg,-16.518574750263497,scored=467/valid=467/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,circular mean of the wrap-safe error
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,hold_rmse_deg,80.64040858153307,scored=1350/held=1350/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,hold last valid over the window; no_heading_epochs_before_first_valid=0 (not scored as zero)
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,hold_max_abs_deg,179.18178643194022,scored=1350/held=1350/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,hold_p95_abs_deg,163.93867505144885,scored=1350/held=1350/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,no_heading_epochs_before_first_valid,0,of 1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,valid_segment_count,39,valid=467,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,segments split when accepted original epoch indices are nonconsecutive
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,valid_max_gap_s,77.79999995231628,valid=467,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,ratio_fixed_rate,0.040740740740740744,55/1350,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,paper ratio test passed
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,ratio_fixed_rmse_deg,45.049776085451114,scored=55,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,
dual_antenna_ambiguity_heading,EXT03,LIT,BY2H,CONTRACT_START,heading_only,convention_median_deg,-19.814650850963233,compared=513,NONE,$HX02/RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=c90392b8b8012b63e6ca8e4f5481f0da9a2f0a15f75846a6b2c8fb7cb2eaa577; RUNS/BY2H__EXT03__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=11c93b91005878cd65d77c06dc31ad8f4f5b60535b0af8fbff8be8db951a163a,"method body yaw minus dual-fixed HPPOSECEF baseline body yaw; fractions={""within_20_of_0"": 0.15789473684210525, ""within_20_of_180"": 0.04483430799220273, ""within_20_of_plus_minus_90"": 0.24366471734892786}; status=PASS"
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,availability,0.0,0/1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,method-native valid epochs / native paired epochs in window
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,valid_rmse_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,wrap-safe error on valid epochs
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,valid_max_abs_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,valid_p95_abs_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,valid_circular_bias_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,circular mean of the wrap-safe error
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,hold_rmse_deg,UNAVAILABLE,scored=0/held=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,hold last valid over the window; no_heading_epochs_before_first_valid=1350 (not scored as zero)
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,hold_max_abs_deg,UNAVAILABLE,scored=0/held=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,hold_p95_abs_deg,UNAVAILABLE,scored=0/held=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,no_heading_epochs_before_first_valid,1350,of 1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,valid_segment_count,0,valid=0,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,segments split when accepted original epoch indices are nonconsecutive
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,valid_max_gap_s,UNAVAILABLE,valid=0,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_FAR,LIT,BY2H,CONTRACT_START,heading_only,convention_median_deg,UNAVAILABLE,compared=0,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,method body yaw minus dual-fixed HPPOSECEF baseline body yaw; fractions=null; status=UNAVAILABLE_NO_METHOD_VALID_DUAL_FIXED_EPOCH
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,availability,0.0,0/1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,method-native valid epochs / native paired epochs in window
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,valid_rmse_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,wrap-safe error on valid epochs
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,valid_max_abs_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,valid_p95_abs_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,valid_circular_bias_deg,UNAVAILABLE,scored=0/valid=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,circular mean of the wrap-safe error
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,hold_rmse_deg,UNAVAILABLE,scored=0/held=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,hold last valid over the window; no_heading_epochs_before_first_valid=1350 (not scored as zero)
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,hold_max_abs_deg,UNAVAILABLE,scored=0/held=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,hold_p95_abs_deg,UNAVAILABLE,scored=0/held=0/denominator=1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,no_heading_epochs_before_first_valid,1350,of 1350,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,valid_segment_count,0,valid=0,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,segments split when accepted original epoch indices are nonconsecutive
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,valid_max_gap_s,UNAVAILABLE,valid=0,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,
dual_antenna_ambiguity_heading,EXT04_PAR,LIT,BY2H,CONTRACT_START,heading_only,convention_median_deg,UNAVAILABLE,compared=0,NONE,$HX02/RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=83c708e7a0efa5a761feb145888e85de8d399e7fe37fc1b2a0d4b94fb8b8bdaa; RUNS/BY2H__EXT04__LIT__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=a70fb2e275c37e58ce40dadd9bc65ecb53fd2ca55a2a8ee049f9253a57788707,method body yaw minus dual-fixed HPPOSECEF baseline body yaw; fractions=null; status=UNAVAILABLE_NO_METHOD_VALID_DUAL_FIXED_EPOCH
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,availability,0.1325925925925926,179/1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,method-native valid epochs / native paired epochs in window
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,valid_rmse_deg,27.0111690896743,scored=179/valid=179/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,wrap-safe error on valid epochs
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,valid_max_abs_deg,162.41469246861243,scored=179/valid=179/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,valid_p95_abs_deg,68.70384508547215,scored=179/valid=179/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,valid_circular_bias_deg,-2.9731861011523506,scored=179/valid=179/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,circular mean of the wrap-safe error
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,hold_rmse_deg,55.117992602685284,scored=1332/held=1332/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,hold last valid over the window; no_heading_epochs_before_first_valid=18 (not scored as zero)
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,hold_max_abs_deg,166.1472549135375,scored=1332/held=1332/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,hold_p95_abs_deg,102.81023871412411,scored=1332/held=1332/denominator=1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,
dual_antenna_ambiguity_heading,RTKLIB_UNMODIFIED_MOVING_BASE,-,BY2H,CONTRACT_START,heading_only,no_heading_epochs_before_first_valid,18,of 1350,NONE,$HX02/RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA; OUTPUT_HASHES.json sha256=3c192e8519d68ce94d9ccbc0c4eac4d1e6b350d208f9ee9ea159df10c4c3dd8e; RUNS/BY2H__RTKLIB__NONE__CONTRACT_START__NA/eval/HEADING/OUTPUT/HEADING_METRICS.json sha256=80103506b82da5c48a96913b81f0b9e5802f39aec08c004dac1d9728572b3dee,
