case_id,family,type,seed,method,config,yaw_rmse_deg,horizontal_rmse_m,up_rmse_m,yaw_p95_deg,failure_class,pre_failure_yaw,pre_failure_h,pre_failure_up,input_identity_note,source_run_dir,output_sha256,audit_status_R1,audit_status_R2,observer_discrepancy_R2
D18_seed_02,位置偏差,D18,seed_02,LC01,LIT,2.994825846726363,1.758854069509995,0.33510468055380116,4.968133602721786,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_02__seed_02/v2_R2,8265cc9f776ce8502027f34a694f517ae70edbb2429d6aa95f88286c1f1f0275,PASS,PASS,"{""horizontal_max_m"":2.8674720264950725e-14,""up_max_m"":1.3877787807814457e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_02,位置偏差,D18,seed_02,EXT05C,LIT,12.07765552409568,1.7604425975022964,0.33697417862441414,16.898397773844763,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_02__seed_02/v2_R2,be789269548bb19cba1fcf4113bf811cfca32384b115399d091e53c3ebfd12de,PASS,PASS,"{""horizontal_max_m"":2.6891471826704285e-14,""up_max_m"":1.2712053631958042e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_03,位置偏差,D18,seed_03,LC01,LIT,2.9948201456177412,1.790739479777295,0.8852437355594015,4.968143613221851,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_03__seed_03/v2_R2,3ad0f916ca1c5164b932b178ffe53b5d5a9131c4f3fe061a809fba79a3ff9e40,PASS,PASS,"{""horizontal_max_m"":2.7886550461906463e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_03,位置偏差,D18,seed_03,EXT05C,LIT,11.976199329726821,1.7907775828655674,0.886231456799138,16.799091044110952,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_03__seed_03/v2_R2,78170f50ff7c1a2e29a73098521e6edbd245888072ebdb98907a1c261028fd17,PASS,PASS,"{""horizontal_max_m"":2.8820339778139603e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_04,位置偏差,D18,seed_04,LC01,LIT,2.9948235289479617,1.7877415264964198,0.3351091835155507,4.968157986975293,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_04__seed_04/v2_R2,a5c9bcffa224ee197e0cd5f57109453790828192875a4a93f42ea18700e7b426,PASS,PASS,"{""horizontal_max_m"":2.9949899482210464e-14,""up_max_m"":1.2601031329495527e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_04,位置偏差,D18,seed_04,EXT05C,LIT,12.005815573353372,1.788410813313397,0.33697832388295984,16.82805541719971,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_04__seed_04/v2_R2,5a338160d3bff35a6a3d9ec5ab34bf066ba5436b646b1dcd98679e626c75a135,PASS,PASS,"{""horizontal_max_m"":2.7818786349757543e-14,""up_max_m"":1.2725931419765857e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_05,位置偏差,D18,seed_05,LC01,LIT,2.9948201759357667,1.7872021148341248,0.3351089261336629,4.968134480336374,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_05__seed_05/v2_R2,f80ff5f1782dd509ab598ae71ed8b01722a68f6872197ec1f698b4ad7562f3a2,PASS,PASS,"{""horizontal_max_m"":2.8563818322774626e-14,""up_max_m"":1.317002062961592e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_05,位置偏差,D18,seed_05,EXT05C,LIT,12.007511568995266,1.78791319471054,0.3369780785202303,16.829983408886115,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_05__seed_05/v2_R2,de392727161a90e9ea21fdf137532652e63a5554901cd9a0872d44a45afcc8fe,PASS,PASS,"{""horizontal_max_m"":2.915012068461092e-14,""up_max_m"":1.426636586643326e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_06,位置偏差,D18,seed_06,LC01,LIT,2.9948223590532903,1.7877541628837865,0.8852493269319475,4.968135685220474,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_06__seed_06/v2_R2,07e26a817c585607a0be882b7a6e2e10dd4e1b58c22a42644e5feeba05a4ca46,PASS,PASS,"{""horizontal_max_m"":2.9075127988668714e-14,""up_max_m"":1.3655743202889425e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_06,位置偏差,D18,seed_06,EXT05C,LIT,12.00361799017601,1.7884218721796696,0.8862370726400685,16.82529576900842,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_06__seed_06/v2_R2,088e094a423eb3e630d017115a2504e8a045a3c430e6ba1c3a84ba44fc813504,PASS,PASS,"{""horizontal_max_m"":3.0081564046543127e-14,""up_max_m"":1.3877787807814457e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_07,位置偏差,D18,seed_07,LC01,LIT,2.994831063286891,1.6969666034102118,0.8852369686413742,4.968120657370581,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_07__seed_07/v2_R2,b6bb62d4869fd4c7ebeefeceae0f148ff3b7e1e068cb32aa42819f9e4767f9d1,PASS,PASS,"{""horizontal_max_m"":2.9282329588342314e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_07,位置偏差,D18,seed_07,EXT05C,LIT,12.067678591742505,1.696225960077911,0.8862247277058793,16.887776775172235,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_07__seed_07/v2_R2,0b1f44e72d904c6635c68d4ac3f12ef512b4d594a46c91b08d7c1eda827ba719,PASS,PASS,"{""horizontal_max_m"":2.763206605725368e-14,""up_max_m"":1.3322676295501878e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_08,位置偏差,D18,seed_08,LC01,LIT,2.9948273434644945,1.724350141189109,0.8852320770771895,4.968149853813321,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D18_seed_08__seed_08/v2_R2,5bfe3b165f267560fe1eb6457b34414ed02760cdf77aa0d38d8658726d31da29,PASS,PASS,"{""horizontal_max_m"":2.98550923836828e-14,""up_max_m"":1.2878587085651816e-14,""yaw_max_deg"":4.092726157978177e-12}"
D18_seed_08,位置偏差,D18,seed_08,EXT05C,LIT,12.011590018299932,1.723039239005709,0.8862198040084218,16.833600061447996,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D18_seed_08__seed_08/v2_R2,a8e0103bf10800117297f1e40d183c6964000d0d15c9972336cf271db2eaf4b3,PASS,PASS,"{""horizontal_max_m"":2.848068305503603e-14,""up_max_m"":1.2878587085651816e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_00,位置中断,D03,seed_00,LC01,LIT,2.9987564702903406,0.42563992324026506,1.2785281175117085,4.968141341576635,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_00__seed_00/v2_R2,ebfd30313596f67b3cc45f524b891b55a6aada968083d2186cbd0d9c70f77c12,PASS,PASS,"{""horizontal_max_m"":2.8126000799001213e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_00,位置中断,D03,seed_00,EXT05C,LIT,11.625496291544621,0.2521226422356808,1.3325119248982582,16.807845981324682,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_00__seed_00/v2_R2,a925e5f8cf9cad2b4f09e2d6b5c4288466f129c516bbc682dc3dcbd52c499ee5,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_01,位置中断,D03,seed_01,LC01,LIT,2.994627305185281,0.991651028651746,2.223637984144223,4.968141341576561,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_01__seed_01/v2_R2,f5778614570dfdadfe9ec8fbf78946d7ab950267be2671fa71583716d7e375b4,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_01,位置中断,D03,seed_01,EXT05C,LIT,11.58608354343063,0.8661544843844253,2.2674283578450996,16.133649861533566,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_01__seed_01/v2_R2,9269b85171a2e61b536d18b4713b6b39d5f1bbec14da89c4af76e3b57cd08e34,FAIL,PASS,"{""horizontal_max_m"":2.8249066507928964e-14,""up_max_m"":1.3378187446733136e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_02,位置中断,D03,seed_02,LC01,LIT,2.9822351135828846,0.7506122119674006,1.5017620219775354,4.995097016107468,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_02__seed_02/v2_R2,ce536511fe89bb0762c3231bd76803ffdadfab24a8f692ab010236a1b8b5d98a,FAIL,PASS,"{""horizontal_max_m"":2.910140006187559e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_02,位置中断,D03,seed_02,EXT05C,LIT,12.4574389545462,0.898589828085673,1.5244892958496745,17.062524947252218,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_02__seed_02/v2_R2,96da662bcf73c0cef813a923e2af75effb7f8e3eb5ec0dcf84c957d78a060f63,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_03,位置中断,D03,seed_03,LC01,LIT,2.997368449125506,0.8943224748421628,1.3945955908079006,4.968008862161213,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_03__seed_03/v2_R2,7b34fd40669dcd30ab43dd2b84932b5766acc25181feac472de25f61a17e2277,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2878587085651816e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_03,位置中断,D03,seed_03,EXT05C,LIT,12.489565726716963,0.4821380447038861,1.400102022647072,17.073747548199037,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_03__seed_03/v2_R2,4d1afc682d771c271c6d0015145c2e1312ff098bf083d38ebb7295f2ea87b741,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_04,位置中断,D03,seed_04,LC01,LIT,2.995294468630628,0.8900630232550729,1.926029322074983,4.968141341576561,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_04__seed_04/v2_R2,384b4a61ba320acaf0dbec6ac896bada2007a015a4ded0fbb50d7d593190a700,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_04,位置中断,D03,seed_04,EXT05C,LIT,10.754605269325515,0.6542816659488871,1.8930161385999045,14.399998039181575,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_04__seed_04/v2_R2,70d1ea076e9a6c89b85210a0be1c024181da60bef5f3082052c93cb1531201d2,FAIL,PASS,"{""horizontal_max_m"":2.9436158675334723e-14,""up_max_m"":1.27675647831893e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_05,位置中断,D03,seed_05,LC01,LIT,3.0011320430974697,0.7129372554194955,1.4149074650080669,4.996587414758883,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_05__seed_05/v2_R2,710d5cf2aee20340811e24aff4e5f36084b5df2e14bfed1f0adf33c4a446ecf9,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.3766765505351941e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_05,位置中断,D03,seed_05,EXT05C,LIT,12.316349572006697,0.5586584650849328,1.4043009143623295,16.98625557765558,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_05__seed_05/v2_R2,2a1d3ff8e76d3cbf1ca62527ca27f839e571a4a2817a2a040d4f0ba567650027,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_06,位置中断,D03,seed_06,LC01,LIT,3.002606684104245,1.7067323498742792,1.9139626088217347,4.976123034395877,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_06__seed_06/v2_R2,c2ce324cfe0ba329545f90787f53663ccdb4b8af3b10b801538376be21efcb9a,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.4210854715202004e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_06,位置中断,D03,seed_06,EXT05C,LIT,12.403694854941095,0.4982440437181718,1.8506729117143181,16.92546961010647,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_06__seed_06/v2_R2,56fb50ef18ca3d00b0c4dffddc5347d3e07f0ebb352ec23ddf0a8382354a9f3e,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_07,位置中断,D03,seed_07,LC01,LIT,2.9678333339096006,1.1770460651871761,1.4058267201518804,4.824808545801253,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_07__seed_07/v2_R2,9689c39b4e29d09f4aa36f637f87570edf97683ea17291e4b8da691a12ebcf21,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2490009027033011e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_07,位置中断,D03,seed_07,EXT05C,LIT,13.052420796397397,1.1110273898786298,1.4872248880350831,17.30396098063023,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_07__seed_07/v2_R2,9199d12ea7646ad85f441b0e8c172b4a1d46789013adcf4408b106be41320c96,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_08,位置中断,D03,seed_08,LC01,LIT,3.010143695282273,0.7493324455588758,2.1923367523650032,5.096945481222244,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D03_seed_08__seed_08/v2_R2,2bc5153d928665aab195678ac09e7967a36718f092ff91517ef2adfae19acba3,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D03_seed_08,位置中断,D03,seed_08,EXT05C,LIT,12.941517008143999,0.8093852129664609,2.2085709286738617,17.109176509780852,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D03_seed_08__seed_08/v2_R2,fc6809f80016489034e259c57c67b3facc4b5207caf514504ccd585415330c8e,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_00,位置中断,D04,seed_00,LC01,LIT,3.305615359339911,6.438932246581681,7.869301906227647,5.451656681770347,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_00__seed_00/v2_R2,c0acdfc549f2f4b7b223057300937f4400f1edfc367328fa4876af1ace9b5857,FAIL,PASS,"{""horizontal_max_m"":2.8126000799001213e-14,""up_max_m"":2.1316282072803006e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_00,位置中断,D04,seed_00,EXT05C,LIT,11.156989285106,7.566837839705492,7.927205424244402,16.846009792633687,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_00__seed_00/v2_R2,dee8c72d0562a3db32b13ab95ba711bc6c45a765edcba765ce9851e450bea6f2,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_01,位置中断,D04,seed_01,LC01,LIT,3.016014157153275,7.163022618062814,11.11691915533897,4.968141341576635,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_01__seed_01/v2_R2,b8fda97fbe7619600845c9abc96137acef0dad528da4f202889c3ed8525c4f70,FAIL,PASS,"{""horizontal_max_m"":2.929642751054232e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_01,位置中断,D04,seed_01,EXT05C,LIT,8.511537631961962,6.102103070749119,11.165467050675968,12.329768857835138,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_01__seed_01/v2_R2,9608de0ebde7c5afbabd6c3762712cb93da4c80179f8d6ec46d90f6963f591da,FAIL,PASS,"{""horizontal_max_m"":2.867877085184645e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_02,位置中断,D04,seed_02,LC01,LIT,2.9715279289129604,3.015155687124563,8.988878207493103,5.047068172153291,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_02__seed_02/v2_R2,007257ef45a424ccaba9c407bcd9d46ea22884e05d9804265c257441b0c1d061,FAIL,PASS,"{""horizontal_max_m"":2.929642751054232e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_02,位置中断,D04,seed_02,EXT05C,LIT,15.699887851523519,3.413965160582254,9.078747624903249,27.295020949342103,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_02__seed_02/v2_R2,41cd7516e17f8889570db2b4a97565dc8ab5ce89e7816d599ed18608871446ad,FAIL,PASS,"{""horizontal_max_m"":3.5704330589399866e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_03,位置中断,D04,seed_03,LC01,LIT,2.994370163511274,1.309054310481677,8.245942820497676,4.968141352326055,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_03__seed_03/v2_R2,319a6a5d6d793b2b50d9fb77f41ca457d18a8ca4a0ec335aa1f94dd1d513227d,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_03,位置中断,D04,seed_03,EXT05C,LIT,14.176434398492178,1.7623750321569078,8.298963422756106,19.743367996984478,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_03__seed_03/v2_R2,a7cb296d5bba6a2a092c9bed3664ffbb6ac56b682b380c7535737876a51a7d40,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_04,位置中断,D04,seed_04,LC01,LIT,3.025853851906209,2.211131386445853,10.346940669955826,5.1571725080457185,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_04__seed_04/v2_R2,1484bfe0b776cfd8e0124968a2311b8be47827b522b28f19569f25192838bcd2,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_04,位置中断,D04,seed_04,EXT05C,LIT,35.280006935735436,2.7046620339894494,10.399311526259524,76.21694555528182,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_04__seed_04/v2_R2,c6b060cdcfbcb20c658196b535516c2a20c7739499ab3ea4cd39f5b2d51c9dba,FAIL,PASS,"{""horizontal_max_m"":2.939280812163708e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_05,位置中断,D04,seed_05,LC01,LIT,2.9935872411314097,1.503891603937653,8.667226715020655,4.96699805454827,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_05__seed_05/v2_R2,a2fd4374da36a01c152106d87972f54c5429900e856344ef880f4326ae7a5c2a,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_05,位置中断,D04,seed_05,EXT05C,LIT,10.85478322977031,3.231790211434735,8.740048089292824,16.77179290492829,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_05__seed_05/v2_R2,e0fed213712a328bb8a1c5628aa40622343a966393759069e788384737ae76bb,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_06,位置中断,D04,seed_06,LC01,LIT,2.9236903587600254,8.340201473281946,11.355810921802464,5.30028453178958,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_06__seed_06/v2_R2,6b6b580ecd50b50d5a2ef80c52fa10012a041d62f6b25206ecc63c51b72be492,FAIL,PASS,"{""horizontal_max_m"":2.929642751054232e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_06,位置中断,D04,seed_06,EXT05C,LIT,11.782460916512091,9.646523961298836,11.502479162640276,16.91846901163305,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_06__seed_06/v2_R2,1141ce9a480d438fafe8a1c1f9e4fef9333dc662ba9e795419a42b751de7e4ea,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_07,位置中断,D04,seed_07,LC01,LIT,3.0165473476934883,7.697838389879689,9.256637444072934,5.089593469817528,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_07__seed_07/v2_R2,d4ff0adadcf3e3d54543434e97034f18b79d2b790b4657a4fcf82abb97ab1b77,FAIL,PASS,"{""horizontal_max_m"":2.929642751054232e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_07,位置中断,D04,seed_07,EXT05C,LIT,13.101612763523557,4.72925469773568,9.23256543555524,17.534165030469694,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_07__seed_07/v2_R2,a69319c29fce947e9876e80be3a8cef5bc9e79111b061b429f3b82156635a92d,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_08,位置中断,D04,seed_08,LC01,LIT,3.034088731260991,3.157240300968969,11.94914868767227,5.161695697316103,NONE,,,,,$HX03R2/RUNS/BY2__LC01__LIT__D04_seed_08__seed_08/v2_R2,a3f998bb05f4292cc20a8e4251516c7e3230b8155884d1c226e0f6b9dc10d4b9,FAIL,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D04_seed_08,位置中断,D04,seed_08,EXT05C,LIT,15.0831553768643,2.1274465249244643,11.980634757097057,27.691547410016952,NONE,,,,,$HX03R2/RUNS/BY2__EXT05C__LIT__D04_seed_08__seed_08/v2_R2,886df6c270345b46b785d904ce714536dc93899dd5ca0beaf6e781b615930e4a,FAIL,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":2.842170943040401e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_00,速度噪声,D43,seed_00,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_00,速度噪声,D43,seed_00,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_01,速度噪声,D43,seed_01,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_01,速度噪声,D43,seed_01,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_02,速度噪声,D43,seed_02,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_02,速度噪声,D43,seed_02,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_03,速度噪声,D43,seed_03,LC01,LIT,2.9948274600591076,0.16913911659210426,0.33917510432958425,4.968141341576708,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__LC01__LIT__C00__NA/v2_R2,ccd25c2e1309ba2870e57e2208f476a6b48eaba69f0d038f26be2f168bb2c695,PASS,PASS,"{""horizontal_max_m"":2.89217787547498e-14,""up_max_m"":1.2656542480726785e-14,""yaw_max_deg"":4.092726157978177e-12}"
D43_seed_03,速度噪声,D43,seed_03,EXT05C,LIT,12.048641737808111,0.17100769332496332,0.3413836707735372,16.868495836757056,NONE,,,,输入与 C00 相同（哈希核实）,$HX03R2/RUNS/BY2__EXT05C__LIT__C00__NA/v2_R2,915192d6fcefaf7bef33c4028b571d1b723f7e0759063e2955aebd3d1ee7ace8,PASS,PASS,"{""horizontal_max_m"":2.893603953645793e-14,""up_max_m"":1.3156142841808105e-14,""yaw_max_deg"":4.092726157978177e-12}"
