elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
105,196.61920007660848,0.6091541647916395,-8.52150597712,8.471927702245976,197.1787759665253,13
106,192.96729705484321,0.5611607334686354,-8.484306912904412,9.782330245120068,194.82648112052672,13
107,192.12156349941176,0.5518160184815085,-8.42714095345796,11.200472156935053,195.4467107213696,14
108,191.16401087148324,0.548706880504819,-8.33993254403204,12.750820836019797,196.12360604397503,13
109,189.68686463584675,0.41003370536546874,-8.245982233556129,11.046750942649865,192.8976670503052,13
110,195.57475591587664,0.41964587138833803,-8.167840130668752,10.643915512891024,198.47047716948646,11
111,193.56709436730435,0.43226185940932565,-8.091250602286973,11.989086000538668,197.8971916249646,11
112,192.88240237764126,0.4151599968296069,-8.00988815529477,12.166768468368655,197.45444268754395,11
113,192.5610829270005,0.42798874687768346,-7.923608821653831,11.40003827888324,196.46550113110683,10
114,191.84142571050953,0.38779015593839916,-7.891510003068047,5.610921674292269,189.94862753767137,12
115,190.80735321945417,0.374779388057112,-7.900635709413047,5.780999648801616,189.06249654689907,14
116,189.9042753707845,0.3837868536532075,-7.907758869210793,5.1840987290165526,187.5644020842427,10
117,189.1460969020396,0.35586727202005897,-7.921662510271247,5.0535920494217645,186.6338937132094,9
118,188.46003866942385,0.35390022580837954,-7.935617945693327,5.659004215886848,186.537325165425,13
119,195.6446744756686,0.3253141456085708,-7.944933985464813,6.2670435812326915,194.2920982170443,13
120,194.6670492661856,0.314158036534953,-7.937009059377889,6.680499818411216,193.7246980617531,12
121,193.99996064198928,0.3032503784081905,-7.9412522904583,4.573481480939075,190.93544021087746,10
122,193.38528660261736,0.3035946677699445,-7.970590951291115,3.354548116087045,189.07283843518246,13
123,192.50626699570574,0.3020458384630595,-8.002619450099703,3.855167565710374,188.6608609497787,12
124,192.10487272084308,0.2849501911176871,-8.032136159073872,3.9496095465514585,188.30729629943758,13
125,191.68715153218898,0.2946931058213817,-8.065463587318051,2.852202548063844,186.76858359875538,13
126,190.99410128453442,0.28415536624551735,-8.098488716582725,3.893694987800926,187.07346292199736,15
127,190.2431787886763,0.24330853223411364,-8.11603514100502,4.612441699818052,186.98289387972267,14
128,197.6939523916256,0.3050868258581136,-8.130020209616685,3.556371018438283,193.42539002630454,17
129,232.7280006623584,0.3602045723991993,-8.153814697594882,3.2143941272120924,228.14878466437403,13
130,243.48738573068624,0.1959969197094878,-8.290441326859463,-14.477901767839272,220.91503955569613,12
131,257.3943859448967,0.21494478676511972,-8.679939180620218,-31.455445422676323,217.47394612836445,11
