elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
138,273.07972609822514,-0.6490138118204216,-99.40898915702081,-295.95955267719455,-122.93782954781281,11
139,272.38080469152675,-0.667035758298267,-101.31054652416994,-310.8624918489298,-140.45926943987388,0
140,272.4324786473424,-0.6755230448533323,-103.25819113662972,-316.2592063090396,-147.76044184318243,0
141,272.5563763732066,-0.687310921131373,-105.21448972805804,-317.89143307400866,-151.23685734999364,0
142,272.5310071810176,-0.6984590196686338,-107.1747285318296,-321.1977191879286,-156.5398995584116,1
143,272.7710603323745,-0.716356457072737,-109.15583839623693,-329.4157050643216,-166.51683958525913,0
144,272.69830249850355,-0.7282934266531433,-111.18319280353838,-341.713977784,-180.92716151569022,0
145,272.8701307407396,-0.743324110458871,-113.27198467196163,-356.91098237267516,-198.05616041435863,0
146,272.9942062458822,-0.760664127117128,-115.43890269212469,-374.5123280570872,-217.71768863044957,0
147,273.05827329372073,-0.779677238915261,-117.69267821121838,-394.23535698839163,-239.649439144807,0
148,273.2662899165189,-0.7913764683602562,-120.03650565003738,-415.18850663891135,-262.7500988407918,0
149,273.34148344848177,-0.8102623490970395,-122.47694990759359,-435.91374518858623,-285.85947399679753,0
150,273.41292122577937,-0.8240372708033539,-125.01077622376758,-455.6765660609484,-308.09845832974236,0
151,273.3202540118119,-0.8243649750185574,-127.63334753626518,-474.48944825216023,-329.6269067516354,0
152,273.50991856322366,-0.8447322921033507,-130.34048202012372,-492.5635514091461,-350.23884715815325,0
153,273.55667467627046,-0.8528408647203196,-133.12823002234452,-510.3027858615183,-370.7271820723166,0
154,273.6101041637983,-0.8679732315991346,-135.99547717843535,-527.6213142377804,-390.87466048401996,0
155,273.6865704660284,-0.8809424349823815,-138.93897998261704,-544.1743210030555,-410.30767295463056,0
156,273.77931689252154,-0.8947451873795373,-141.9536422660806,-559.436315032686,-428.5053855936279,0
157,273.8228480883276,-0.9031258809243649,-145.0336407131355,-573.3502647943342,-445.4641833000693,0
158,273.893951524633,-0.9131627344479387,-148.17321520887117,-586.0411168318391,-461.23354325052776,0
159,273.946558830803,-0.9250191849730957,-151.3669763222332,-597.4724586813176,-475.81789535772486,0
160,273.9890570972585,-0.931923164274161,-154.60902789722616,-607.7458770302846,-489.29777099453077,0
161,274.07420602325664,-0.9409714659595423,-157.89460111712924,-617.1533049473155,-501.9146715071529,0
162,274.128679576385,-0.9515571550811338,-161.22013030554888,-625.8595856171893,-513.9025935014395,0
163,274.1004301267421,-0.9595426047796548,-164.58229329696914,-633.8249423716977,-525.2663481467089,0
164,274.0976331171838,-0.9639053621022277,-167.97726464959402,-641.1248598734171,-535.9683967679343,0
165,274.30906718812287,-0.977572596353253,-171.40188179146182,-647.7141376889412,-545.7845248886381,0
166,274.4175036324043,-0.98938257691209,-174.85332058343192,-653.6235193234191,-555.0487188513628,0
167,274.5125361572953,-0.9950262258093133,-178.32843980913395,-658.8879572431015,-563.6988871207528,0
168,274.56189858103164,-1.0052309547226719,-181.82453193647876,-663.7645774158282,-572.0324417260015,0
169,274.6386071128023,-1.0164763466812894,-185.3396658555992,-668.3042706781669,-580.0218057676491,0
170,274.6365377372705,-1.0241439838195028,-188.87235274360881,-672.5100363103145,-587.7699953004765,0
171,274.7843393204442,-1.0381021545338815,-192.421280605709,-676.2927535695263,-594.9677970093287,0
172,274.9212373058995,-1.0483337906489616,-195.98437665089645,-679.6210131141802,-601.7324862498294,0
173,274.95306299666123,-1.0588894613580764,-199.56007990824799,-682.6037719389814,-608.2696783119295,0
174,274.974806606877,-1.07051233746593,-203.14686733421254,-685.2190775663332,-614.4616506311376,0
175,275.08338152677703,-1.08411507233426,-206.7428312726743,-687.4542845577324,-620.1978493759657,0
176,275.0947995435482,-1.0952608349440442,-210.34646528479263,-689.2889531837305,-625.6358797599211,0
177,275.04861463929944,-1.097409230312806,-213.95572870721873,-690.3501324529186,-630.3546557511519,0
178,275.24715684094417,-1.1132087984568948,-217.56905533321947,-691.2515409583991,-634.6866482491324,0
179,275.41022768188236,-1.1258566652151671,-221.18539253136598,-692.02698549686,-638.9280070115582,0
180,275.4234547992112,-1.1370617878110427,-224.80416613823607,-692.629434886428,-643.1472080132633,0
181,275.3633055138264,-1.145677499673217,-228.42492863278179,-693.0533895396542,-647.2606901582816,0
182,275.45492734280276,-1.1572958182740263,-232.04668109675012,-693.3244673313587,-651.0735169035796,0
183,275.65705811232857,-1.1718515091437125,-235.66917063197204,-693.4766595410854,-654.6606235698728,0
184,275.70652711920263,-1.1807715717494707,-239.29238788262145,-693.5603526832869,-658.3269850184557,0
185,275.6686744722863,-1.1827541648413042,-242.91563914176973,-693.6148584588632,-662.0445772931871,0
186,275.95314959762675,-1.2008286773288337,-246.53895591638926,-693.6582797574737,-665.4449147535648,0
187,276.0977133183425,-1.2195731554232192,-250.16201863368926,-693.6647343837385,-668.9486128545083,0
188,275.94017622861764,-1.2240329714840472,-253.78484814629977,-693.6421884023222,-672.7108932914895,0
189,276.08731444361945,-1.2335875975140425,-257.40779914110567,-693.5998318360392,-676.1539041310405,0
190,276.0858415270564,-1.2412990070918954,-261.0315061692354,-693.5582566505972,-679.7452202998687,0
191,276.25401113284954,-1.2539900341746275,-264.6550647840438,-693.5431144596971,-683.1981581450652,0
192,276.3439516587518,-1.2659127793798186,-268.2789558616206,-693.583133387953,-686.7840503702016,0
193,276.4814123767302,-1.2786025325730714,-271.90305103512753,-693.6261023626466,-690.3263435536179,0
194,276.5131468237091,-1.2886020654768808,-275.5266085174252,-693.5301444542209,-693.8322082134141,0
195,276.61276330603175,-1.2985511135099577,-279.14915378350486,-693.1995529103865,-697.0344945013694,0
196,276.69635632959955,-1.3071252208097661,-282.77014784296193,-692.7490883745498,-700.1300051087223,0
197,276.7613835965906,-1.3160125950648618,-286.3893975742651,-692.2941199643034,-703.2381465370435,0
198,276.851247558641,-1.3284640251707236,-290.00689781074755,-691.852795186278,-706.3369094635559,0
199,276.90444362794017,-1.3378485706368268,-293.62271540448137,-691.4279846071547,-709.4841049543342,0
200,276.96503373413236,-1.3467062332180304,-297.2369994015759,-691.0665178398841,-712.6851897405478,0
