elapsed_s,raw_sensor_z_integral,installation_and_3d_rotation,saved_gyro_bias_effect,contact_update_rotation_effect,actual_native_yaw_increment,contact_switch_intervals
60,94.01529947205117,0.4845539390343844,-12.651633345779484,-14.424069636210968,67.4241504290934,14
61,92.33426392061064,0.4645597450463054,-12.961805835091479,-15.413992517112767,64.42302531345112,12
62,91.61452121926236,0.48054743577463654,-13.313286969009848,-19.78924562667816,58.99253605934745,9
63,89.7456364699101,0.4556774905876444,-13.749925616789191,-27.526236993725455,48.9251513499815,13
64,94.43678554485189,0.49901398176889955,-14.274899941565824,-31.100710140198018,49.56018944485525,12
65,96.85057909546546,0.5343221353548208,-14.82516218739044,-31.938242820775198,50.62149622265288,12
66,97.18167856343942,0.5504645150911595,-15.374786696630672,-31.401153667505987,50.95620271439178,11
67,95.5313407222319,0.5830112988995649,-15.927802449008318,-32.65324785724829,47.53330171487244,12
68,94.06292273101482,0.5923110972187046,-16.490938370905294,-32.2487651433293,45.91553031399688,13
69,93.08726410747964,0.5707495502828672,-17.050794314274462,-32.37151197880516,44.23570736468107,10
70,91.94276241575804,0.6537976114761381,-17.58970164820421,-29.10375691910034,45.90310145992768,19
71,91.05778412924626,0.4237777139273121,-18.085089475372396,-26.17140009649774,47.22507227130142,11
72,95.60799154259104,0.47049421622856746,-18.54361585693383,-23.906963479420913,53.62790642246295,12
73,94.42414780253384,0.47924411867405425,-18.991914062690256,-23.44106816698294,52.47040969153256,10
74,93.17497144992068,0.4622557037343792,-19.437088737395936,-22.723251252804257,51.47688716345281,7
75,93.06295128637515,0.4585330959931265,-19.879864479753937,-22.658093077447344,50.98352682516506,12
76,92.2450046334752,0.4430613405106246,-20.319538040829386,-22.779191775227034,49.58933615792747,10
77,90.88897509324983,0.44142787695259245,-20.756234927781314,-21.804963027782577,48.76920501463636,14
78,90.71130369596919,0.4405884271349698,-21.175222927718156,-21.406977540651045,48.56969165473271,12
79,91.52525356890446,0.4284847163484071,-21.60062226719203,-21.852244176921538,48.50087184113743,12
80,93.7958801752662,0.44658284492663136,-22.029740893677854,-23.754829413214814,48.45789271329837,12
81,93.92053784063653,0.40160985188877263,-22.488531103708777,-25.058611266256186,46.77500532255883,11
82,94.51084288735353,0.435943558308035,-22.9487118138445,-25.67820011964639,46.319874512169484,11
83,94.20463739709996,0.4357941914309228,-23.427602784765078,-26.64983572730469,44.56299307645959,12
84,93.73002921045257,0.43628360430568636,-23.921810442004773,-28.221587177575493,42.022915195176715,8
85,93.84225484736955,0.431111232866635,-24.420272125368975,-27.03707626801431,42.81601768685147,10
86,98.02481264307335,0.3036230449346108,-24.96180232746069,-32.6993796401668,40.66725372037879,10
87,92.30752217418846,0.3000531044272142,-25.60926080348173,-40.354405385473655,26.643909089658152,11
88,90.77654560762176,0.27128248774793573,-26.284214056845414,-40.609168903511296,24.154445135010477,14
89,89.56154776395681,0.2865673510173796,-26.972566229654838,-40.474234579149346,22.40131430616764,11
90,89.62949822569043,0.3326948321917923,-27.649888176736567,-41.21440720636598,21.097897674777105,10
91,90.51893182908324,0.3080903085928195,-28.362630402649472,-44.53547138005425,17.928920354969605,12
92,93.54456769764211,0.3023883114333964,-29.102689100634876,-45.78940614332953,18.95486076510823,10
93,97.8183905488336,0.3010959432913993,-29.856531886333364,-46.99795189380595,21.2650027119828,15
94,96.7875783220161,0.2813404536537293,-30.615175412104122,-47.35927568382923,19.09446767973347,12
95,96.7976855112706,0.26714086077684795,-31.36657826728247,-46.1523938348314,19.5458542699309,14
96,95.78465943950947,0.1829885275493779,-32.11393742896631,-46.38657665516598,17.467133882923548,11
97,102.30805698899219,0.2046909336372304,-32.86383529312772,-46.631191931358515,23.0177206981404,12
98,102.93686105199191,0.19733413349436835,-33.623754237134044,-48.127646575851635,21.38279437249747,11
99,127.8222401713657,0.3320729727089824,-34.39731632017335,-49.7045137358452,44.05248308805331,13
100,131.05276599731323,0.2884472600392539,-35.201536772249604,-52.07875482457699,44.06092166052284,12
101,147.77642406625287,0.295671328599893,-36.03020968888452,-53.88958019673612,58.15230550922939,12
102,170.5999552934575,0.42305589603775995,-36.892279665539526,-56.66201365078736,77.46871787316564,11
103,171.00273089393352,0.4623413590124117,-37.797054695714884,-57.49558805500672,76.1724295022208,12
104,177.39893737858114,0.43053143432133556,-38.71124451825906,-58.76583737965128,80.35238691498914,12
105,176.29156509962627,0.4325507269318709,-39.64511889645802,-61.01030836265982,76.06868856743736,12
106,181.41943558154745,0.4248559623964655,-40.612335438959185,-65.25805633439275,75.97389977058872,12
107,182.5895620066433,0.43534685528983075,-41.59610931117852,-61.25345034930626,80.17534920144514,11
108,181.48569897440052,0.4282553577448457,-42.524595632399105,-57.81695350527292,81.57240519446994,13
