elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
36.0,2.4185538432051032,-1.879634467208584,-0.9802253694799719,3.0630749946419322,43.53471450757213
37.0,2.528651182041685,-1.9495312096466417,-1.00319296002591,3.192921661711591,44.78390848553523
38.0,2.647525766732606,-2.007008500383149,-1.0467562904107401,3.3222696769111457,45.98418005066937
39.0,2.725211446717715,-2.0248967849836843,-1.1346163220342902,3.3951412959048586,47.172426601757934
40.0,2.835262788798815,-2.069937976648702,-1.1431965254995151,3.5104641158570122,48.43764565788277
41.0,2.9406415700313175,-2.168380418488913,-1.1578538908888716,3.6536620646527243,49.718677976855
42.0,3.0317605609029386,-2.186000287406203,-1.1970922479115653,3.7376689734628052,50.976406755567055
43.0,3.1423138597428135,-2.201136531038192,-1.255091243547954,3.836552934784378,52.23919285131876
44.0,3.2268429317486707,-2.2583127515601698,-1.256577482778151,3.938590076415115,53.47743642737612
45.0,3.310827245308822,-2.250387163803281,-1.3096234600969867,4.0032261284231465,54.73718874191692
46.0,3.402915671021482,-2.2862652798085206,-1.3369627173293643,4.099615103121453,56.00961221905778
47.0,3.500305637900368,-2.31462787541109,-1.3620027435574364,4.196384367565388,57.27793183133248
48.0,3.596122635755563,-2.3566771336114654,-1.3942268846999128,4.299537780213204,58.53985095550244
49.0,3.7059196166922277,-2.3766133181071813,-1.4587547088769557,4.402514175921379,59.81462765933761
50.0,3.8107853955907984,-2.434253202896584,-1.4936807173683733,4.521910435541641,61.08423979689157
51.0,3.888879172702879,-2.476244377574166,-1.4790343468422047,4.610332681851701,62.32915844926218
52.0,3.9761000595168596,-2.5251001940816744,-1.512151149482709,4.710148901408668,63.582339358592805
53.0,4.066086474443708,-2.5452425637673697,-1.5501612324008023,4.7970114577794325,64.83642583881952
54.0,4.145059031789735,-2.572145202159491,-1.6265118960442086,4.8782625306571745,66.09755687869348
55.0,4.260019366582775,-2.590418864549826,-1.6629273654798917,4.985783278229802,67.35646013304672
56.0,4.347633866625507,-2.6649321311721073,-1.6566935126295277,5.099390502989801,68.59204140888754
57.0,4.420775362458748,-2.688972802126753,-1.7149985057867032,5.174343391764764,69.73539808387795
58.0,4.529668598775238,-2.712651091790563,-1.7858226702309399,5.279808098834934,71.00583837887149
59.0,4.627021676697844,-2.7637834159266914,-1.7911025018156783,5.389603730032769,72.27796486522274
60.0,4.703413212722339,-2.814821208447804,-1.8045518167108203,5.481360623525752,73.4837998690496
61.0,4.799110665213377,-2.836529215990045,-1.8434256855162057,5.57470727214711,74.73858584005438
62.0,4.9102453888389945,-2.9028874601721073,-1.8558399046161198,5.704144579605173,75.99401032946007
63.0,4.956029254325188,-2.8950471299569456,-1.9091907339978558,5.739644924069696,77.22142611346978
64.0,5.068514836199142,-2.9297549454612524,-1.984902590754175,5.854340841224184,78.50734825321126
65.0,5.188115859329244,-2.9836485005830413,-2.015837301738065,5.9848729765012605,79.76719718019709
66.0,5.2645782902568925,-3.0003785217501813,-2.0157122970638035,6.059542544452014,80.99417797384848
67.0,5.362026277923292,-3.028194509265714,-2.0605956201950866,6.158026290223754,82.23539295216159
68.0,5.494241949945149,-3.0747977657477437,-2.0380089922507474,6.296115938003714,83.48211925383688
69.0,5.629796838540699,-3.0649558516308,-2.1008018403244417,6.41003641297682,84.72111161891226
70.0,5.72188732530816,-3.0619186586866576,-2.1777301684436456,6.489633305198042,85.97621248149662
71.0,5.794964979457504,-3.1007115993759173,-2.1811116489884266,6.5723687918164835,87.221887584738
72.0,5.874246036512986,-3.1515313488998054,-2.2150827433606626,6.6662520459840655,88.46807862270096
73.0,5.967315402721553,-3.188381995704904,-2.229573052520457,6.76569529805275,89.73835412499271
74.0,6.056684878115618,-3.2405356363408693,-2.228929966976434,6.869097678966978,91.00247788926073
75.0,6.139640992846168,-3.2792124644286815,-2.2529364143428903,6.960490349673758,92.25665506393764
76.0,6.21887493787392,-3.2994142242630673,-2.3143944996576895,7.039924695349079,93.52172151441172
77.0,6.293722254939411,-3.310270187777723,-2.3517457870629017,7.111176311863571,94.75811880165581
78.0,6.404047397681111,-3.3319597334566,-2.3779934576905406,7.218987376157572,95.98642794036824
79.0,6.496814595851987,-3.3839701357937915,-2.3829342697380524,7.325288647747587,97.22288551536933
80.0,6.577380506034444,-3.396805198932553,-2.457540565791082,7.40271706069178,98.48713270908766
81.0,6.6654651550208115,-3.3901661054451284,-2.5368221018194523,7.478078092351376,99.75046583437275
82.0,6.769993317306657,-3.4575296790228163,-2.5185917371419584,7.601797221558887,101.02394612804943
83.0,6.868531152626431,-3.482617354341167,-2.5520312935397196,7.700996288231676,102.29337100571158
84.0,6.9422166000541665,-3.512263030825564,-2.5582695792500076,7.7801261506335235,103.53092202602241
85.0,7.0632260781936935,-3.539251387432152,-2.5786322157579855,7.900345752884229,104.83841962510878
86.0,7.201176333300523,-3.553962409030276,-2.6572223501640826,8.030416513985303,106.117345518328
87.0,7.3039009337521605,-3.574522378904154,-2.726403015899,8.131677507584293,107.39503753153723
88.0,7.3365316282292525,-3.593658910559036,-2.6797700566739695,8.169399041389061,108.6102368522686
89.0,7.4325339026054,-3.6078375686480757,-2.7486140853208036,8.261903662905246,109.88117750454762
90.0,7.522177173424879,-3.649260459767383,-2.786953669081605,8.360637017094806,111.15852456999374
91.0,7.6534750863265515,-3.6729184640589785,-2.796063909190128,8.48917021508266,112.4532990886944
92.0,7.751155871716023,-3.7011319931951125,-2.868354390161388,8.589458386807063,113.73408697771555
93.0,7.79703732178416,-3.732392792439166,-2.8607661812381555,8.644336119931186,114.94896242437761
94.0,7.950646185176723,-3.7612965341440074,-2.887725608241801,8.795460555288102,116.25837075716754
95.0,8.058898894996688,-3.7674700765683737,-2.987093942540781,8.896048683410909,117.48269795169993
96.0,8.229146868392021,-3.7943975203396287,-3.0623491672629464,9.061805047777499,118.63902744771545
97.0,8.37646856597901,-3.7565960520253543,-3.068277811125849,9.180263587442735,119.83626593080466
98.0,8.46306813035973,-3.7228837505493186,-3.0754777658942443,9.245722556902447,120.97506977185228
99.0,8.53838994001336,-3.6547030368716893,-3.1759130059312914,9.287677699804215,122.18973094606456
100.0,8.675760336877616,-3.5590801455002334,-3.1728148757517625,9.377412697809177,123.3178290041373
101.0,8.743554873047472,-3.4784541734204115,-3.1743539477002405,9.41006882305215,124.44715275252318
102.0,8.830311643851715,-3.381805554119964,-3.232156704250148,9.455739660831394,125.63223638474682
103.0,8.861484100897627,-3.298586527526914,-3.269876980293278,9.45550493363752,126.81409199260783
104.0,8.900235390713277,-3.220789059802213,-3.289796531096713,9.46507644860023,128.00796718858575
105.0,8.93293060205238,-3.099594335939092,-3.317361370966178,9.455407669078557,129.18406473135747
106.0,8.95807420601625,-2.996447397111605,-3.3807533595542414,9.44594042349149,130.33792222870343
107.0,9.008508754900163,-2.9151213416822888,-3.438160711717722,9.4684297760423,131.48311536987512
108.0,9.023260342398629,-2.8520707203136535,-3.470192560277317,9.463272932784633,132.6461855084104
109.0,9.05384118377323,-2.751249110928219,-3.4663076447819976,9.462632395447452,133.80307027800683
110.0,9.08988634162273,-2.646049258658012,-3.500485540472665,9.467185980156092,134.96999217255905
111.0,9.123376862733252,-2.55173561971098,-3.584253424950595,9.473508328616079,136.06963033476927
112.0,9.153938099416223,-2.4958857376798775,-3.580608008556393,9.488099300887281,137.19804660615597
113.0,9.178539005332382,-2.4403643690555885,-3.587217982276924,9.497418413767187,138.33389383749258
114.0,9.178557283278394,-2.3475821799557153,-3.6395562570158435,9.474020049275202,139.49181743944382
115.0,9.2157946916454,-2.2719123734890676,-3.657311573673011,9.491704674681586,140.66310583035417
116.0,9.272117858947695,-2.2131590725519885,-3.649853092055158,9.532588455956544,141.8135817078283
117.0,9.321768409166808,-2.1443993747780716,-3.721770765600275,9.565239931788897,142.9807891395143
118.0,9.345081137510746,-2.0314383255696455,-3.7595489961325423,9.563330128007312,144.14437161765184
119.0,9.382347308907939,-1.9247888828948057,-3.78418875525616,9.577747818181866,145.28256955877396
