method_id,metric_name,count,finite_count,finite_rate,evaluable_count,evaluable_rate,failure_count,failure_rate,non_null_count,mean,std,median,iqr,p10,p25,p75,p90,p95,p99,min,max,worst_run_id,worst_case_id,evaluator_version,source_table,source_table_row,source_sha256
A06,yaw_rmse_deg,45,45,1.0,45,1.0,0,0.0,45,2.105661839259823,0.06364394601223897,2.102898420411808,0.020251841468711618,2.035017428631765,2.091316612776527,2.1115684542452384,2.2023376699392747,2.215388361762586,2.272247944077665,1.9339047503031508,2.304314704754911,ADD_RUN_00206,D61_30s_seed_00,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,28,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A06,max_horizontal_error_in_window_m,45,45,1.0,45,1.0,0,0.0,45,89.47793932190513,87.0523683925659,65.47076154820363,86.33343232552511,19.82011102474048,21.927508656921212,108.26094098244633,252.99534393983578,273.9352994948891,320.36802252137846,8.416217479929292,328.8009676820878,ADD_RUN_00206,D61_30s_seed_00,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,29,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,fault_window_horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,39.046833043488846,39.596322413384996,34.748138570260856,51.33940942428496,4.787267629348222,8.62835431354583,59.967763737830786,95.10877439152456,131.9581315679323,152.1591000887348,1.149625898339542,158.79381613676333,ADD_RUN_00284,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,30,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,outage_end_horizontal_error_m,45,45,1.0,45,1.0,0,0.0,45,91.39284201968745,91.71674880260947,80.34231309710303,111.10833676362651,16.593851089541253,20.30078148849075,131.40911825211725,224.70446632293834,312.3761938599692,342.30737338916964,1.3663960079999273,342.526173718007,ADD_RUN_00284,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,31,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,post_window_horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,3.430140542200547,4.281263395477492,1.444178262600263,2.7590580487823475,0.13949271176871936,0.7314861227832197,3.490544171565567,8.332467279914463,9.358930134234397,18.68967914442363,0.1168786196929896,19.442348638139865,ADD_RUN_00273,D61_30s_seed_06,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,32,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,11.431246447942225,13.205049963806076,9.243351642502322,14.119128968249882,1.4409284645777072,1.5898071101801505,15.708936078430032,29.3955923557617,41.028536089992386,52.18333913398957,0.25293175834589504,53.49989536137957,ADD_RUN_00284,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,33,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,up_rmse_m,45,45,1.0,45,1.0,0,0.0,45,1.0287690293118235,1.1603069659799956,0.38859344665077344,1.1445717433999016,0.2419345591391285,0.30835155887466864,1.4529233022745702,2.363015247075273,4.184362628627204,4.335195353365321,0.10569464789293864,4.401435331147086,ADD_RUN_00295,D61_30s_seed_08,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,34,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,yaw_rmse_deg,45,45,1.0,45,1.0,0,0.0,45,2.144901253209127,0.06557834415635733,2.1402646376753482,0.011856835649536546,2.0729695024671533,2.1328608112830785,2.144717646932615,2.242009555124024,2.2641866559548083,2.32123319210082,1.9777853611690945,2.3613624105358775,ADD_RUN_00207,D61_30s_seed_00,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,35,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A07,max_horizontal_error_in_window_m,45,45,1.0,45,1.0,0,0.0,45,91.41070732066487,91.69924987060926,80.34231309710303,111.10833676362651,16.593851089541253,20.30078148849075,131.40911825211725,224.70446632293834,312.3761938599692,342.30737338916964,1.7754972180119974,342.526173718007,ADD_RUN_00284,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,36,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
A08,fault_window_horizontal_rmse_m,45,45,1.0,45,1.0,0,0.0,45,39.0031798102451,39.580259046213946,34.81055916616946,51.218214926312896,4.79608285222349,8.629033215110962,59.847248141423854,94.62321060586528,132.0428472712386,152.16182703566653,1.1519424966691791,158.83732837316927,ADD_RUN_00285,D61_30s_seed_07,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/UNIQUE_METHOD_SUMMARY.csv,37,28f14b31695e8bdec6c69968a45aa2e4b380ff11781eda644cc8bc514f114e3b
