comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_state,reference_state,candidate_value,reference_value,delta_candidate_minus_reference,pair_status,candidate_algorithm_failure,reference_algorithm_failure,duration_s,sign,evaluator_version,source_table,source_table_row,source_sha256
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,21.773015158243936,19.194470000082802,2.578545158161134,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,61,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,8.765765172758329,8.467454201415482,0.2983109713428469,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,62,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,19.986509300434598,20.295754778822005,-0.3092454783874068,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,63,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,9.482258991579684,9.704150794708406,-0.22189180312872203,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,64,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,21.929852274268228,22.439346854537,-0.5094945802687718,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,65,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,9.406962261935169,8.624912985411076,0.7820492765240932,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,66,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,20.99522837680713,20.161994615522165,0.8332337612849656,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,67,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,12.293073743841052,14.662383617076761,-2.369309873235709,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,68,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,28.101254360020953,33.388352620625554,-5.287098260604601,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,69,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,10.442049220849468,12.683667351495055,-2.2416181306455876,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,70,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,23.608970911907967,28.31952395824498,-4.7105530463370116,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,71,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,6.148824516458148,1.1523687884085867,4.996455728049561,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,72,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,13.180408697205923,1.3849221054292296,11.795486591776694,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,73,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,59.355763429090416,61.62393029343115,-2.268166864340735,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,74,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,137.37374037154353,140.2681808277819,-2.8944404562383568,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,75,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,18.960506209473646,17.97904814168083,0.9814580677928149,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,76,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,41.66349641014087,39.629959561164014,2.0335368489768584,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,77,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,40.858649203669366,36.538225308065776,4.320423895603589,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,78,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,98.73736213961723,88.93401235829499,9.80334978132224,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,79,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,41.2509190455953,37.31474639150473,3.9361726540905764,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,80,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,92.84308723625055,88.78878107270538,4.054306163545178,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,81,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,35.29863142345087,35.29847063031419,0.0001607931366791604,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,82,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,87.05916311264069,87.17256679008494,-0.1134036774442535,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,83,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,42.18711414411092,36.62478861579003,5.5623255283208906,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,84,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,94.75801242373457,86.67888878957373,8.079123634160837,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,85,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,58.78519515467704,66.42690031589487,-7.641705161217828,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,86,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,135.5589491547673,152.6825681896683,-17.123619034900997,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,87,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,48.0252240119263,59.901379553027034,-11.876155541100736,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,88,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,108.21710016331816,131.2391183456887,-23.02201818237053,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,89,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_20s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,18.819356606963318,4.834972659269995,13.984383947693324,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,90,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_20s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,41.26772036009873,16.7903695826468,24.477350777451928,FINITE_LOSS,False,False,20,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,91,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,138.6842364074588,140.91014036519516,-2.2259039577363637,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,92,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,328.7116019289491,331.485467358287,-2.7738654293378886,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,93,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,38.60452142458909,34.7610284327768,3.8434929918122904,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,94,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,87.82965083716738,80.36918732810742,7.460463509059963,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,95,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,105.43682823648935,95.85884273037966,9.577985506109684,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,96,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,256.1060853597728,235.32296115094638,20.783124208826422,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,97,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,110.364726508956,95.23797560929344,15.126750899662554,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,98,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,251.57502470508024,226.12886909435326,25.446155610726976,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,99,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,84.4395098948173,82.36484919112895,2.0746607036883518,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,100,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,210.70570479866177,206.02659165188973,4.679113146772039,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,101,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,112.07247570471633,94.85561486093525,17.216860843781078,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,102,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,253.89030212471778,222.44725781173946,31.443044312978316,FINITE_LOSS,False,False,30,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,103,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,128.8771284456967,143.6639789636314,-14.786850517934681,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,104,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,309.5500581087826,341.9259740066283,-32.37591589784569,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,105,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,124.91352063942047,158.7566801165395,-33.843159477119045,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,106,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,278.29982726017124,342.4513897951936,-64.15156253502238,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,107,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,fault_window_horizontal_rmse_m,D61_30s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,25.596534062485034,39.36107637964845,-13.764542317163418,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,108,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_RP,F04,A05,outage_end_horizontal_error_m,D61_30s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,65.47978217496883,101.8651886995686,-36.38540652459977,FINITE_WIN,False,False,30,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,109,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,12.791583855927126,12.794898051404303,-0.003314195477177151,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,110,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,28.90162699006463,28.9082201446123,-0.0065931545476694,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,111,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,4.280957944950035,4.27985323736164,0.00110470758839476,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,112,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,8.708284429784639,8.706213330281146,0.0020710995034924906,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,113,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,8.981761076107095,8.992785128079738,-0.011024051972643889,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,114,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,21.773015158243936,21.794444131735222,-0.02142897349128603,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,115,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,8.765765172758329,8.767796424543333,-0.0020312517850040734,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,116,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,19.986509300434598,19.99042293049213,-0.0039136300575322025,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,117,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,9.482258991579684,9.480993563318872,0.001265428260811774,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,118,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,21.929852274268228,21.927508656921212,0.002343617347015936,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,119,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,9.406962261935169,9.409794174756371,-0.0028319128212022093,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,120,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,20.99522837680713,21.000729870027453,-0.005501493220322118,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,121,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,12.293073743841052,12.296559977391267,-0.0034862335502143793,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,122,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,28.101254360020953,28.1081283488922,-0.006873988871248571,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,123,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,10.442049220849468,10.45321882288658,-0.01116960203711237,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,124,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,23.608970911907967,23.629266732146625,-0.02029582023865828,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H3_SEED_SIGNS.csv,125,c1305d32a5758f1d439e6ce77565c3d7e93dca59634e46f252e65f297c3651e1
