comparison,metric_name,duration_s,seed_id,A1_delta,A2_delta,A2_minus_A1_delta,status,evaluator_version,source_table,source_table_row,source_sha256
F04_vs_A08,fault_window_horizontal_rmse_m,20,seed_03,3.964090872542407,-17.675074151334933,-21.63916502387734,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,314,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,outage_end_horizontal_error_m,20,seed_03,4.109402635876876,-56.76367378488718,-60.87307642076406,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,315,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,fault_window_horizontal_rmse_m,20,seed_04,-0.014316389222344128,-16.977228946857572,-16.962912557635228,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,316,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,outage_end_horizontal_error_m,20,seed_04,-0.14733276293820552,-53.53996268158313,-53.39262991864492,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,317,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,fault_window_horizontal_rmse_m,20,seed_05,5.592141743911348,-16.75798088027685,-22.3501226241882,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,318,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,outage_end_horizontal_error_m,20,seed_05,8.13852181702444,-54.70136489353324,-62.83988671055768,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,319,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,fault_window_horizontal_rmse_m,20,seed_06,-7.82920342957334,-38.79240341154184,-30.9631999819685,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,320,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,outage_end_horizontal_error_m,20,seed_06,-17.478315711173337,-106.63988895610929,-89.16157324493595,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,321,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,fault_window_horizontal_rmse_m,20,seed_07,-11.780451311883255,-40.07993900300196,-28.299487691118706,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,322,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,outage_end_horizontal_error_m,20,seed_07,-22.832121621744093,-98.1049884621348,-75.2728668403907,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,323,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,fault_window_horizontal_rmse_m,20,seed_08,13.974382638201075,5.057659972178483,-8.916722666022592,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,324,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A08,outage_end_horizontal_error_m,20,seed_08,24.403990189565175,-1.6764583977587257,-26.0804485873239,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,325,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_00,0.5166189173202209,-2.4722370526739255,-2.9888559699941464,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,326,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_00,1.4226482213581981,-7.827322729395799,-9.249970950753998,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,327,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_01,0.4578512106356687,-0.20987590129037725,-0.667727111926046,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,328,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_01,0.9867961732838157,-1.060595309153502,-2.047391482437318,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,329,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_02,1.118969802260839,-2.1749549315139136,-3.2939247337747526,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,330,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_02,2.462843890933346,-7.530850196986641,-9.993694087919987,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,331,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_03,0.14799867730533478,-2.00365177315369,-2.151650450459025,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,332,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_03,-0.5844013237908179,-7.405537433954491,-6.821136110163673,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,333,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_04,-0.21404790410469587,-1.733933305560294,-1.519885401455598,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,334,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_04,-0.4911594348133548,-5.69679924166255,-5.205639806849195,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,335,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_05,0.737479327335528,-1.272435391926086,-2.009914719261614,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,336,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_05,0.7549659143305298,-5.7169852535873815,-6.471951167917911,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,337,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_06,-2.3276336962545585,-5.045517081651656,-2.717883385397098,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,338,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_06,-5.205139309839815,-13.884512073587405,-8.67937276374759,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,339,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_07,-2.301059644233824,-5.290649710950007,-2.9895900667161825,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,340,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_07,-4.8126940898056425,-13.29331730653062,-8.480623216724977,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,341,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,10,seed_08,4.992377301661529,3.988810676287309,-1.0035666253742201,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,342,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,10,seed_08,11.774751404714968,8.285330106721169,-3.4894212979937986,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,343,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_00,-2.856814351730634,-35.35297473035118,-32.496160378620544,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,344,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_00,-4.075487296166415,-97.97258528588148,-93.89709798971506,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,345,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_01,1.0100789936673351,-7.772782699402189,-8.782861693069524,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,346,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_01,2.0975358232212713,-22.958483115197595,-25.056018938418866,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,347,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_02,4.084738258654816,-24.583741503618068,-28.668479762272884,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,348,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_02,9.313848065950069,-69.77218125214915,-79.08602931809922,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,349,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_03,3.856419696480323,-17.784343271011494,-21.640762967491817,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,350,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_03,3.9224766306640646,-56.957905533754136,-60.8803821644182,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,351,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_04,-0.03979134974532883,-17.00291221535025,-16.96312086560492,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,352,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_04,-0.17303676963969394,-53.56620877700464,-53.393172007364946,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,353,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_05,5.049249198185983,-17.302387595175976,-22.35163679336196,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,354,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_05,7.136770642877735,-55.70703620679609,-62.843806849673825,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,355,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_06,-7.525363955630269,-38.48776306969545,-30.962399114065178,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,356,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_06,-16.892492270832378,-106.053352597044,-89.16086032621162,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,357,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_07,-11.798890544352943,-40.09896124282282,-28.300070698469874,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,358,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_07,-22.874503960367306,-98.14593413739166,-75.27143017702436,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,359,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,fault_window_horizontal_rmse_m,20,seed_08,14.00649390191401,5.085775293806424,-8.920718608107585,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,360,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
F04_vs_A09,outage_end_horizontal_error_m,20,seed_08,24.520677435037484,-1.5717543831188827,-26.092431818156367,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,361,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_00,0.722430651276591,-2.2899647437248216,-3.0123953950014126,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,362,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_00,1.8003803708300588,-7.5208440315842715,-9.32122440241433,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,363,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_01,0.45972838775156344,-0.20813324276140532,-0.6678616305129688,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,364,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_01,0.9907806211577785,-1.0571197249420763,-2.047900346099855,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,365,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_02,1.1730332286344298,-2.132223279504381,-3.305256508138811,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,366,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_02,2.5664387129228636,-7.459016917449153,-10.025455630372017,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,367,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_03,0.2979270799329292,-1.8674923757014765,-2.1654194556344057,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,368,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_03,-0.3158620978460007,-7.180413589336133,-6.864551491490133,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,369,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_04,-0.21381663592313238,-1.7355373557367448,-1.5217207198136125,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,370,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_04,-0.49156816278263094,-5.702239395490864,-5.210671232708233,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,371,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_05,0.7808388441466771,-1.2439763304566638,-2.024815174603341,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,372,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_05,0.8377279582436081,-5.6773942457319215,-6.51512220397553,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,373,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_06,-2.350510258417101,-5.0646552133720775,-2.7141449549549765,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,374,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_06,-5.251909246958316,-13.919338801651254,-8.667429554692937,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,375,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_07,-2.24010444619233,-5.237383057465168,-2.9972786112728382,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,376,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_07,-4.706338730893098,-13.208431376617376,-8.502092645724279,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,377,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,10,seed_08,4.994638794248598,3.991056688265681,-1.0035821059829169,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,378,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,10,seed_08,11.762643810330008,8.270997970093362,-3.4916458402366466,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,379,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_00,-2.3908292345076703,-35.06654153325572,-32.67571229874805,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,380,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,20,seed_00,-3.188734998356068,-97.571218663161,-94.38248366480494,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,381,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_01,1.0307822031600864,-7.763467458819429,-8.794249661979515,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,382,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,20,seed_01,2.139442942811243,-22.94372561056171,-25.083168553372953,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,383,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_02,4.344363572779386,-24.42443653701919,-28.768800109798576,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,384,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,20,seed_02,9.837598290303177,-69.5120971939395,-79.34969548424267,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,385,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_03,3.946309066038367,-17.69392961889599,-21.640238684934356,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,386,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,20,seed_03,4.0639992888176835,-56.80620247908565,-60.87020176790333,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,387,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,fault_window_horizontal_rmse_m,20,seed_04,0.026382655222683127,-16.965644200217675,-16.992026855440358,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,388,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
A03_vs_F03,outage_end_horizontal_error_m,20,seed_04,-0.05572129787876179,-53.522267301809855,-53.46654600393109,AVAILABLE,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/H2_MATCHED_FAMILY_CASE_LEVEL.csv,389,acbb4b223ef7afb1a4d5590e0de10cd4351b7f2a6982dbce81a21de83d75d4dd
