comparison,candidate_method_id,reference_method_id,metric_name,case_id,degradation_id,case_family,seed_id,candidate_state,reference_state,candidate_value,reference_value,delta_candidate_minus_reference,pair_status,candidate_algorithm_failure,reference_algorithm_failure,duration_s,sign,evaluator_version,source_table,source_table_row,source_sha256
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,12.791583855927126,12.794898051404303,-0.003314195477177151,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,2,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,28.90162699006463,28.9082201446123,-0.0065931545476694,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,3,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,0.1352769208192554,0.13533504518825562,-5.8124369000212006e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,4,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,2.3138217436827313,2.3144229043115105,-0.0006011606287792404,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,5,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,0.3535510538249501,0.3535362161058174,1.483771913268761e-05,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,6,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,2.2314203513600073,2.231435703215715,-1.535185570755715e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,7,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,28.90162699006463,28.9082201446123,-0.0065931545476694,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,8,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,4.280957944950035,4.27985323736164,0.00110470758839476,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,9,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,8.708284429784639,8.706213330281146,0.0020710995034924906,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,10,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,0.2984324486220575,0.2983965326122762,3.5916009781256086e-05,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,11,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,0.8772336638933362,0.8770191797769601,0.00021448411637614573,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,12,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,0.3655717254881841,0.3655719221267715,-1.966385873575227e-07,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,13,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,2.107796113253426,2.1078156613681074,-1.9548114681189332e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,14,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_01,D61,A1,seed_01,SUCCESS,SUCCESS,8.708284429784639,8.706213330281146,0.0020710995034924906,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,15,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,8.981761076107095,8.992785128079738,-0.011024051972643889,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,16,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,21.773015158243936,21.794444131735222,-0.02142897349128603,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,17,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,0.7968713094198566,0.7976392137675072,-0.0007679043476506164,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,18,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,1.7567026379397173,1.7588093650196501,-0.0021067270799328686,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,19,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,0.30295392135757154,0.30294035156635934,1.3569791212197924e-05,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,20,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,2.0999329895827903,2.099964525644771,-3.153606198091907e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,21,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_02,D61,A1,seed_02,SUCCESS,SUCCESS,21.773015158243936,21.794444131735222,-0.02142897349128603,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,22,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,8.765765172758329,8.767796424543333,-0.0020312517850040734,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,23,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,19.986509300434598,19.99042293049213,-0.0039136300575322025,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,24,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,0.7664424007892576,0.7666001138988058,-0.0001577131095481521,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,25,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,1.6141477561034734,1.6145195507924743,-0.00037179468900094825,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,26,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,0.2946330429510321,0.2946293181548093,3.724796222792648e-06,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,27,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,2.0045353238955452,2.0045664970305554,-3.1173135010220676e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,28,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_03,D61,A1,seed_03,SUCCESS,SUCCESS,19.986509300434598,19.99042293049213,-0.0039136300575322025,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,29,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,9.482258991579684,9.480993563318872,0.001265428260811774,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,30,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,21.929852274268228,21.927508656921212,0.002343617347015936,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,31,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,0.7151631281672883,0.7150994006970667,6.372747022165282e-05,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,32,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,1.8992119744531566,1.898966557827356,0.0002454166258005763,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,33,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,0.3745444100800425,0.3745435018899778,9.081900647078811e-07,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,34,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,2.084541246196271,2.0845597492529313,-1.8503056660179595e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,35,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_04,D61,A1,seed_04,SUCCESS,SUCCESS,21.929852274268228,21.927508656921212,0.002343617347015936,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,36,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,9.406962261935169,9.409794174756371,-0.0028319128212022093,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,37,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,20.99522837680713,21.000729870027453,-0.005501493220322118,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,38,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,0.8228460820314427,0.8230632099841271,-0.00021712795268435947,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,39,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,1.7247147489695016,1.7252294459492512,-0.0005146969797495959,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,40,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,0.3673036812934484,0.367295389081069,8.292212379412689e-06,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,41,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,2.030092040746273,2.0301220785503435,-3.0037804070737195e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,42,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_05,D61,A1,seed_05,SUCCESS,SUCCESS,20.99522837680713,21.000729870027453,-0.005501493220322118,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,43,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,12.293073743841052,12.296559977391267,-0.0034862335502143793,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,44,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,28.101254360020953,28.1081283488922,-0.006873988871248571,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,45,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,1.4952304969080066,1.4955949686797536,-0.0003644717717470325,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,46,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,2.5901030186885006,2.5908289900385117,-0.0007259713500111786,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,47,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,0.13671973776576046,0.1367090102375937,1.0727528166776246e-05,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,48,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,2.15163057562885,2.15164816710871,-1.759147986035714e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,49,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_06,D61,A1,seed_06,SUCCESS,SUCCESS,28.101254360020953,28.1081283488922,-0.006873988871248571,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,50,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,10.442049220849468,10.45321882288658,-0.01116960203711237,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,51,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,23.608970911907967,23.629266732146625,-0.02029582023865828,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,52,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,1.1071761249515895,1.1081031357648568,-0.0009270108132672927,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,53,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,2.1392306531519965,2.1414754220196826,-0.0022447688676860977,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,54,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,0.3481541717834397,0.3481313040468994,2.2867736540310712e-05,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,55,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,2.0928836096309067,2.0928797624248388,3.847206067941755e-06,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,56,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_07,D61,A1,seed_07,SUCCESS,SUCCESS,23.608970911907967,23.629266732146625,-0.02029582023865828,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,57,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,6.148824516458148,6.146260018111611,0.0025644983465369364,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,58,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,outage_end_horizontal_error_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,13.180408697205923,13.175726957293838,0.004681739912085092,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,59,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,post_window_horizontal_rmse_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,1.0168249185595424,1.0164808826007905,0.000344035958751876,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,60,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,horizontal_rmse_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,1.2860657133449576,1.2855444027346241,0.0005213106103334475,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,61,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,up_rmse_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,0.1637953641757547,0.1637994196473204,-4.055471565705959e-06,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,62,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,yaw_rmse_deg,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,2.106436421228586,2.1064569683986276,-2.054717004140727e-05,FINITE_WIN,False,False,10,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,63,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,max_horizontal_error_in_window_m,D61_10s_seed_08,D61,A1,seed_08,SUCCESS,SUCCESS,13.180408697205923,13.175726957293838,0.004681739912085092,FINITE_LOSS,False,False,10,HARM,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,64,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
full_vs_no_HV,F04,A06,fault_window_horizontal_rmse_m,D61_20s_seed_00,D61,A1,seed_00,SUCCESS,SUCCESS,59.355763429090416,59.37523439226821,-0.019470963177795397,FINITE_WIN,False,False,20,BENEFIT,v3,<ADDENDUM_ROOT>/13_AGGREGATE_ADDENDUM/v3/SEED_SIGNS.csv,65,9c875ffd31680e3a97fc01f80dd31f0b3cfa8f65365f1e8cc9e5f94a8c084101
