elapsed_s,err_e_m,err_n_m,err_u_m,horizontal_error_m,reference_path_m
145.0,13.536660413709512,6.031987990847817,-4.509963165522107,14.819785905262682,163.66954603752703
146.0,13.539961126944448,6.03312454691887,-4.508815877970735,14.823263443580895,163.67626312662654
147.0,13.54215542192398,6.036707813668421,-4.509305937929508,14.826726364884138,163.6848357134419
148.0,13.542267219827522,6.0370517260434795,-4.511489820888483,14.826968503242313,163.6918316950884
149.0,13.545353786118298,6.038289476153867,-4.511647474902725,14.83029160161525,163.6989780943862
150.0,13.545933119702752,6.040655365948712,-4.511623384725044,14.831784158813292,163.7014164210852
151.0,13.546671062488713,6.0410789550612485,-4.511375168971592,14.832630643839043,163.71882902089482
152.0,13.548565215201023,6.046731831182868,-4.508161117891659,14.836663547738597,163.7270453851754
153.0,13.548114444992592,6.050015635680705,-4.505665903344006,14.837590579558324,163.72950018891433
154.0,13.550024216576048,6.052431089379866,-4.505215338899643,14.840319348366101,163.73202197715545
155.0,13.548979988104023,6.055043945447771,-4.507143967689895,14.840431796256704,163.73471084380907
156.0,13.550236446563503,6.057406733498148,-4.5078771982039525,14.842543046688684,163.73747378569408
157.0,13.547084015058005,6.059106207400852,-4.511848267078919,14.840358935807572,163.74415684303338
158.0,13.55118878459318,6.060343356004246,-4.511828306236775,14.844611112061804,163.75346123781776
159.0,13.551288468487328,6.061725786016474,-4.514531326231671,14.845266540585072,163.7569146272699
160.0,13.551513658790356,6.063799061426089,-4.516573520647742,14.846318786208705,163.75901026472104
161.0,13.551585651885347,6.066264822256944,-4.518236989550849,14.84739177681174,163.76173802909506
162.0,13.552948108758386,6.067979272114403,-4.520268795225908,14.849335839878751,163.76426590962762
163.0,13.560250991898158,6.069835977054929,-4.5201842421379625,14.856759934508782,163.77015827206256
164.0,13.563194692177504,6.073703441380385,-4.519555608180995,14.861027008647415,163.77840562799568
165.0,13.562288453754846,6.075963479714392,-4.51932331802531,14.861123790268186,163.79020618428603
166.0,13.56620068329589,6.0838606821065255,-4.523246290184747,14.86792392295372,163.81050106947936
167.0,13.56662699809499,6.087755352957107,-4.519319763258389,14.86990697156165,163.82219363669478
168.0,13.57042815973621,6.0886618289305865,-4.518833707288753,14.873746108685527,163.8306078333022
169.0,13.571455588987945,6.088096225609455,-4.5167798551989415,14.874452005238789,163.83676811834223
170.0,13.574945647262766,6.091293510345352,-4.51573763104237,14.878945055188344,163.84306795615632
171.0,13.578348841948298,6.092245913362131,-4.515092313550486,14.882439905557026,163.84808326920424
172.0,13.578800379514817,6.098582094786419,-4.51508608824648,14.885446695130154,163.86989340798596
173.0,13.583805793978485,6.097652244621727,-4.514103000153633,14.889632055388871,163.89556327068547
174.0,13.585313252912513,6.100535371560824,-4.513169541259092,14.892188153506023,163.90188412512288
175.0,13.584355578546749,6.115180974553507,-4.51295205927368,14.897320391128579,163.91853859116438
176.0,13.584912521931102,6.108208977778176,-4.512120028876432,14.89496777924445,163.94259096758606
177.0,13.590626107645278,6.109998174473024,-4.511882557699618,14.900912579096392,163.95386932791376
178.0,13.593802690253511,6.111937663975418,-4.512642780581419,14.90460511351659,163.96503022439217
179.0,13.597531058055594,6.11841006720292,-4.5137203855095125,14.910660368516094,163.97510932424115
180.0,13.594974953098102,6.1158759065644865,-4.512265120044739,14.907289561817088,163.99507101177807
181.0,13.595663718582841,6.119967890878428,-4.5118462452609425,14.909596873630514,164.00056267314605
182.0,13.600432418362331,6.126463687700291,-4.51086238782296,14.91661219188698,164.00624906606384
183.0,13.605309303999235,6.133195552947139,-4.509894565135236,14.923824206555727,164.01568083728384
184.0,13.602923166215533,6.1367482767646315,-4.508843905422832,14.923109531137836,164.02276428360216
185.0,13.604008931800053,6.136981807706274,-4.508739572879961,14.924195278962728,164.0279575613364
186.0,13.604624059212412,6.1361429928475815,-4.509689021198031,14.924411097968779,164.03960412864183
187.0,13.599840946050207,6.141581733051165,-4.5098182296164255,14.922288696497315,164.0539280054249
188.0,13.598615981049733,6.145450221489604,-4.50972465754826,14.922764992616743,164.06007619679667
189.0,13.602269692376836,6.149616056485133,-4.509266867583769,14.927810235474364,164.069449261664
190.0,13.605645336912048,6.150830405252485,-4.50885328112845,14.93138639604558,164.07367024599864
191.0,13.607570669482755,6.155590798376576,-4.509482313002063,14.93510219590163,164.0822997568634
192.0,13.606570698645612,6.157544099065571,-4.507965576140807,14.934996334421331,164.0945602729578
193.0,13.610662790896129,6.159581847712467,-4.508941266008218,14.93956459024671,164.10569256903793
194.0,13.603128217302228,6.158709219244379,-4.5122873650729725,14.932340625085198,164.1140339633502
195.0,13.603500099554893,6.160193172541742,-4.513027819253245,14.933291495233723,164.1187427448457
196.0,13.603321302042659,6.1623723392408465,-4.513847948660914,14.93402769831529,164.12167262074638
197.0,13.605291959047136,6.16423690678112,-4.515872476709138,14.93659217940408,164.12446186710233
198.0,13.606755554931183,6.166475781047488,-4.516922776701473,14.93884936298294,164.12519837115127
199.0,13.607800691856937,6.167813806190043,-4.518493115730295,14.940353637619515,164.12644423196605
200.0,13.608988054404932,6.170739862758751,-4.518875338056299,14.94264321727505,164.13147603228333
201.0,13.608976777518748,6.1730698591131095,-4.520265159368182,14.943595297535841,164.13743876821394
202.0,13.608686361704045,6.176482346083425,-4.52364732564054,14.944740836251055,164.1436729957445
203.0,13.610207612278316,6.181312879542485,-4.524937327181756,14.948122964577072,164.1545866468587
204.0,13.613264504280224,6.183417117988078,-4.5253070088129315,14.951776406786047,164.1589695384547
205.0,13.617889237939082,6.186899064875437,-4.525740101408094,14.957427162976044,164.16192344252735
206.0,13.617591374409471,6.190352246255873,-4.525671802045262,14.95858468482618,164.16918367158274
207.0,13.615247114331481,6.1911435049934305,-4.525459118913926,14.956778125108832,164.17396562084122
208.0,13.621302166887887,6.193306810744062,-4.526621899888082,14.963185555678757,164.18327499134438
209.0,13.61994259090909,6.199161025358794,-4.526780999916572,14.96437214179021,164.21332971913438
210.0,13.617031719348333,6.2010536362902755,-4.526503233194771,14.962507110971993,164.21848330232143
211.0,13.616431991527776,6.203348207239788,-4.526233488211804,14.962912455807732,164.2293852871045
212.0,13.623472724886568,6.206134516586946,-4.526536378110515,14.970474766142193,164.24330661405872
213.0,13.625863236562338,6.209394053515879,-4.529004158696639,14.974001584524407,164.25301242208172
214.0,13.625649552606504,6.211763700809701,-4.529271344159375,14.974789948615067,164.25699988373714
215.0,13.62808767400513,6.214899992803673,-4.528777100721953,14.978309503108875,164.27492831828917
216.0,13.627073129889183,6.2163726622256945,-4.52823278814589,14.977997568534146,164.28337046353894
217.0,13.628801205320272,6.221026841826788,-4.529165140425635,14.981501835959861,164.2960098639422
218.0,13.6305465244874,6.219633109601666,-4.528338786674442,14.982510956921368,164.30410944365454
219.0,13.63259369832744,6.2205111732880205,-4.5272097988911,14.98473790897519,164.3159122744595
220.0,13.636609238145297,6.22386091659958,-4.52791307135934,14.989781726998077,164.326853222612
221.0,13.639151088142057,6.2245652190175385,-4.528016957204034,14.992386553546755,164.33414302594593
222.0,13.639544777648297,6.233233163016916,-4.533801691007111,14.99634546834684,164.35086103200132
223.0,13.640693304628357,6.2303817822411,-4.533474304532959,14.996205219435172,164.36237872583234
224.0,13.642688748123874,6.231036591887076,-4.540588797577376,14.998292345717942,164.3786718045493
225.0,13.639137720545008,6.231196483468501,-4.5421150005565245,14.995128788229326,164.3978730103639
226.0,13.638789171542925,6.233562900220182,-4.543711359171722,14.995795293908156,164.40674849809412
227.0,13.641233530713592,6.234559147283363,-4.546023265121237,14.9984325847883,164.40955209490554
228.0,13.64218766121111,6.236546266988011,-4.54618288381061,15.000126450266437,164.41097307431414
229.0,13.643349508252385,6.238910787150694,-4.546119903792669,15.002166297383718,164.411302751618
230.0,13.659530665411722,6.2283236238017246,-4.55991236665213,15.012487907143502,164.4977905072502
231.0,13.65223622968557,6.1999268914387144,-4.5746131966126296,14.994087085592248,164.89712571502923
232.0,13.47767203330487,6.165275540993576,-4.598220929752466,14.820872644136102,165.92593093968063
233.0,13.34121366524785,6.112164936423291,-4.607242769670042,14.674690534107977,167.14901750559656
234.0,13.201082185416936,6.05945614841556,-4.595534653064486,14.525342669992455,168.41848808513214
235.0,13.031736705811383,5.997308044279631,-4.650522281707256,14.345517256187485,169.6914912578049
236.0,12.869659066731074,5.958103848071911,-4.679990491639025,14.181929556950374,170.94630705501663
237.0,12.767249396523098,5.904298179300692,-4.722981281778076,14.06639236418183,171.93572479166176
238.0,12.611710711108586,5.839348636798768,-4.736405688056112,13.897958107678072,173.15846384984556
239.0,12.457377808627015,5.782055164890487,-4.766302407772871,13.73384228090266,174.39526981316718
240.0,12.317803005119984,5.735977928148298,-4.773969948939576,13.587851694257903,175.6407733826196
