elapsed_s,t_rel_s,err_n_m,err_e_m,err_u_m,yaw_error_ned_wrapped_deg,yaw_error_ned_unwrapped_deg,reference_yaw_increment_ned_deg,reference_path_m
89.0,3275.0,53.2942531304446,37.93206432681447,-0.9608885380651786,65.79742660611493,65.79742660611493,-87.11533591235428,107.96534925196363
90.0,3276.0,54.72337717736546,39.07852852288782,-0.9362310596061412,66.78217322776624,66.78217322776624,-86.82466953314511,109.15997819378892
91.0,3277.0,57.52383474633373,42.368927120085665,-0.9702242981839309,70.59429786793106,70.59429786793106,-87.43380934220914,110.38570537763188
92.0,3278.0,59.22604956088916,44.242712552430596,-1.042033301200751,70.8484000913104,70.8484000913104,-88.70118947989133,111.64428961663235
93.0,3279.0,60.90393967974309,46.054118276603575,-1.0925204373225381,73.51174552651116,73.51174552651116,-93.6751038512163,112.86929827886715
94.0,3280.0,62.174390050932004,47.16390950518807,-1.1395294173604582,74.08185591821581,74.08185591821581,-92.06643928502567,114.13491752512613
95.0,3281.0,62.67228862832387,46.96286450396904,-1.209479489346048,73.80861818082792,73.80861818082792,-92.25153566001785,115.37801684417289
96.0,3282.0,63.64680024193086,47.95162205202882,-1.167480173303589,75.28626886346001,75.28626886346001,-91.66197637846099,116.38283650439598
97.0,3283.0,64.76355786072,49.03770118803779,-1.2144628402453195,75.84170543480198,75.84170543480198,-97.76062855774683,117.53923922079626
98.0,3284.0,66.6856640420781,51.128784958867534,-1.270238356055015,78.9289494369271,78.9289494369271,-99.2226674449335,118.7384933222024
99.0,3285.0,68.67358645358998,53.20716538107557,-1.2257802591255378,80.38565813670618,80.38565813670618,-123.33521762208807,119.94522027920246
100.0,3286.0,71.07119523795988,55.40899842361684,-1.338651066965401,84.91541951058718,84.91541951058718,-127.90299777730189,121.11399929356654
101.0,3287.0,73.03416526473792,56.8722346777873,-1.3079586098342113,85.44381217362661,85.44381217362661,-142.49538519409572,122.25548887822931
102.0,3288.0,75.15649214281555,58.728886369522534,-1.2187665935894207,90.70765554420336,90.70765554420336,-167.0986948378826,123.36499218422989
103.0,3289.0,76.77349603604598,58.719887712766614,-1.1867793821273065,92.55229924651394,92.55229924651394,-167.6555328900796,124.51721215203212
104.0,3290.0,78.52350550549883,59.1049436062988,-1.1833454130300347,94.43788792898624,94.43788792898624,-173.71108424239048,125.6672384595768
105.0,3291.0,80.68435367257426,60.27574671997754,-1.1896283230401457,97.64014737296696,97.64014737296698,-172.63124638170638,126.83333778131389
106.0,3292.0,83.30173028858171,63.24575741739064,-1.149216332341926,102.0611050194961,102.0611050194961,-176.9536903867933,127.99781610257821
107.0,3293.0,83.44904263531949,58.77193945626298,-1.067528103342847,99.89231169192391,99.89231169192391,-178.98693058998208,129.08280802306598
108.0,3294.0,83.57142897591781,54.851446653370914,-0.9999526085267656,97.26429325627987,97.26429325627987,-177.75519043628867,130.27891024433814
109.0,3295.0,84.146226333387,52.533103075594205,-1.045271009339213,96.15817375162368,96.15817375162368,-177.2258950777114,131.3897085475153
110.0,3296.0,85.00046384761407,50.818237365865386,-1.063647595466358,95.85194268121859,95.85194268121859,-176.621193438504,132.54263735754034
111.0,3297.0,86.98164204127654,51.13489355491749,-1.0183096773884746,98.51949211671456,98.51949211671456,-176.31562965259883,133.67156158499446
112.0,3298.0,87.45160069284624,48.86228563440922,-1.0309264449864115,97.58808100729811,97.58808100729811,-177.6905993377294,134.79283401174325
