category,method_id,config,sequence,start_mode,output_type,metric,value,denominator_or_valid_epochs,failure_flag,source,notes
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,aligned_horizontal_max_m,50.02958728881423,scored=3771,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.horizontal_max_m,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,reference_path_length_m,337.4220465887643,scored=3771,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.reference_path_length_m,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,rpe_1s_translation_rmse_m,0.49418059081142207,pairs=3761,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.relative_pose_error_yaw_translation.1s.translation_rmse_m,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,rpe_1s_yaw_rmse_deg,1.0276648507737387,pairs=3761,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.relative_pose_error_yaw_translation.1s.yaw_rmse_deg,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,rpe_5s_translation_rmse_m,1.761951925509492,pairs=3721,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.relative_pose_error_yaw_translation.5s.translation_rmse_m,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,rpe_5s_yaw_rmse_deg,2.7620863545089205,pairs=3721,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.relative_pose_error_yaw_translation.5s.yaw_rmse_deg,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,rpe_10s_translation_rmse_m,3.067420759192254,pairs=3671,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.relative_pose_error_yaw_translation.10s.translation_rmse_m,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,rpe_10s_yaw_rmse_deg,4.1376227371239676,pairs=3671,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:metrics.relative_pose_error_yaw_translation.10s.yaw_rmse_deg,
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,yaw_minus_raw_gyro_z_drift_deg_per_min,-9.875899785823714,valid_native=76555,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:sanity.yaw_minus_raw_gyro_z_drift_deg_per_min,Diagnostic only; no acceptance threshold
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,native_path_length_10hz_m,595.5641099952511,valid_native=76555,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:sanity.native_path_length_10hz_m,Diagnostic only; no acceptance threshold
legged_state_estimation,HARTLEY_OFFICIAL,OFF-DEF,BY2O,FILE_START,relative_pose,native_to_reference_path_ratio,1.765042077173752,valid_native=76555,NONE,$HX02E/RUNS/BY2O__HARTLEY_OFFICIAL__OFF-DEF__FILE_START/RESULT.json:sanity.native_to_reference_path_ratio,Diagnostic only; no acceptance threshold
